code_insee,nom_commune,annee,population
59639,Wargnies-Le-Grand,2020,1102
59640,Wargnies-Le-Petit,2020,774
59641,Warhem,2020,2009
59642,Warlaing,2020,590
59643,Warneton,2020,235
59645,Wasnes-Au-Bac,2020,593
59646,Wasquehal,2020,20980
59647,Watten,2020,2587
59648,Wattignies,2020,15372
59649,Wattignies-La-Victoire,2020,239
59650,Wattrelos,2020,41015
59651,Wavrechain-Sous-Denain,2020,1624
59652,Wavrechain-Sous-Faulx,2020,419
59653,Wavrin,2020,7736
59654,Waziers,2020,7381
59655,Wemaers-Cappel,2020,246
59656,Wervicq-Sud,2020,5322
59657,West-Cappel,2020,632
59658,Wicres,2020,533
59659,Wignehies,2020,2830
59660,Willems,2020,3023
59661,Willies,2020,133
59662,Winnezeele,2020,1319
59663,Wormhout,2020,5709
59664,Wulverdinghe,2020,322
59665,Wylder,2020,299
59666,Zegerscappel,2020,1540
59667,Zermezeele,2020,231
59668,Zuydcoote,2020,1593
59669,Zuytpeene,2020,512
59670,Don,2020,1362
62001,Ablain-Saint-Nazaire,2020,1929
62002,Ablainzevelle,2020,231
62003,Acheville,2020,599
62004,Achicourt,2020,7981
62005,Achiet-Le-Grand,2020,969
62006,Achiet-Le-Petit,2020,312
62007,Acq,2020,805
62008,Acquin-Westbécourt,2020,796
62009,Adinfer,2020,282
62010,Affringues,2020,256
62011,Agnez-Lès-Duisans,2020,662
62012,Agnières,2020,255
62013,Agny,2020,1891
62014,Aire-Sur-La-Lys,2020,9610
62015,Airon-Notre-Dame,2020,245
62016,Airon-Saint-Vaast,2020,189
62017,Aix-En-Ergny,2020,202
62018,Aix-En-Issart,2020,273
62019,Aix-Noulette,2020,3917
62020,Alembon,2020,622
62021,Alette,2020,385
62022,Alincthun,2020,306
62023,Allouagne,2020,2871
62024,Alquines,2020,994
62025,Ambleteuse,2020,1998
62026,Ambricourt,2020,120
62027,Ambrines,2020,217
62028,Ames,2020,627
62029,Amettes,2020,461
62030,Amplier,2020,301
62031,Andres,2020,1552
62032,Angres,2020,4777
62033,Annay,2020,4477
62034,Annequin,2020,2143
62035,Annezin,2020,5807
62036,Anvin,2020,736
62037,Anzin-Saint-Aubin,2020,2778
62038,Ardres,2020,4404
62039,Arleux-En-Gohelle,2020,886
62040,Arques,2020,9521
62041,Arras,2020,42337
62042,Athies,2020,1058
62043,Les Attaques,2020,2040
62044,Attin,2020,811
62045,Aubigny-En-Artois,2020,1479
62046,Aubin-Saint-Vaast,2020,734
62047,Aubrometz,2020,148
62048,Auchel,2020,10221
62049,Auchy-Au-Bois,2020,534
62050,Auchy-Lès-Hesdin,2020,1544
62051,Auchy-Les-Mines,2020,4656
62052,Audembert,2020,458
62053,Audincthun,2020,662
62054,Audinghen,2020,594
62055,Audrehem,2020,522
62056,Audresselles,2020,628
62057,Audruicq,2020,5428
62058,Aumerval,2020,201
62059,Autingues,2020,288
62060,Auxi-Le-Château,2020,2563
62061,Averdoingt,2020,293
62062,Avesnes,2020,55
62063,Avesnes-Le-Comte,2020,1820
62064,Avesnes-Lès-Bapaume,2020,167
62065,Avion,2020,17676
62066,Avondance,2020,34
62067,Avroult,2020,593
62068,Ayette,2020,324
62069,Azincourt,2020,311
62070,Bailleul-Aux-Cornailles,2020,263
62071,Bailleul-Lès-Pernes,2020,406
62072,Bailleulmont,2020,220
62073,Bailleul-Sir-Berthoult,2020,1428
62074,Bailleulval,2020,232
62075,Baincthun,2020,1296
62076,Bainghen,2020,217
62077,Bajus,2020,363
62078,Balinghem,2020,1225
62079,Bancourt,2020,86
62080,Bapaume,2020,3749
62081,Baralle,2020,463
62082,Barastre,2020,319
62083,Barlin,2020,7456
62084,Barly,2020,207
62085,Basseux,2020,134
62086,Bavincourt,2020,396
62087,Bayenghem-Lès-Eperlecques,2020,1010
62088,Bayenghem-Lès-Seninghem,2020,328
62089,Bazinghen,2020,398
62090,Béalencourt,2020,128
62091,Beaudricourt,2020,90
62092,Beaufort-Blavincourt,2020,406
62093,Beaulencourt,2020,226
62094,Beaumerie-Saint-Martin,2020,401
62095,Beaumetz-Lès-Aire,2020,241
62096,Beaumetz-Lès-Cambrai,2020,559
62097,Beaumetz-Lès-Loges,2020,999
62099,Beaurains,2020,5509
62100,Beaurainville,2020,2071
62101,Beauvois,2020,136
62102,Bécourt,2020,275
62103,Béhagnies,2020,134
62104,Bellebrune,2020,437
62105,Belle-Et-Houllefort,2020,565
62106,Bellonne,2020,206
62107,Bénifontaine,2020,350
62108,Berck,2020,13442
62109,Bergueneuse,2020,218
62109,Bergueneuse,2020,218
62111,Berlencourt-Le-Cauroy,2020,280
62112,Berles-Au-Bois,2020,520
62113,Berles-Monchel,2020,496
62114,Bermicourt,2020,172
62115,Berneville,2020,466
62116,Bernieulles,2020,178
62117,Bertincourt,2020,913
62118,Béthonsart,2020,143
62119,Béthune,2020,24983
62120,Beugin,2020,466
62121,Beugnâtre,2020,174
62122,Beugny,2020,358
62123,Beussent,2020,537
62124,Beutin,2020,446
62125,Beuvrequen,2020,460
62126,Beuvry,2020,9164
62127,Bezinghem,2020,383
62128,Biache-Saint-Vaast,2020,4413
62129,Biefvillers-Lès-Bapaume,2020,96
62130,Bienvillers-Au-Bois,2020,654
62131,Bihucourt,2020,338
62132,Billy-Berclau,2020,5034
62133,Billy-Montigny,2020,8185
62134,Bimont,2020,109
62135,Blairville,2020,307
62137,Blangerval-Blangermont,2020,94
62138,Blangy-Sur-Ternoise,2020,704
62139,Blendecques,2020,4926
62140,Bléquin,2020,492
62141,Blessy,2020,903
62142,Blingel,2020,157
62143,Boffles,2020,48
62144,Boiry-Becquerelle,2020,469
62145,Boiry-Notre-Dame,2020,439
62146,Boiry-Saint-Martin,2020,268
62147,Boiry-Sainte-Rictrude,2020,402
62148,Bois-Bernard,2020,821
62149,Boisdinghem,2020,244
62150,Boisjean,2020,502
62151,Boisleux-Au-Mont,2020,510
62152,Boisleux-Saint-Marc,2020,248
62153,Bomy,2020,653
62154,Bonnières,2020,682
62155,Bonningues-Lès-Ardres,2020,635
62156,Bonningues-Lès-Calais,2020,572
62157,Boubers-Lès-Hesmond,2020,75
62158,Boubers-Sur-Canche,2020,580
62160,Boulogne-Sur-Mer,2020,40588
62161,Bouquehault,2020,787
62162,Bourecq,2020,589
62163,Bouret-Sur-Canche,2020,249
62164,Bourlon,2020,1133
62165,Bournonville,2020,231
62166,Bours,2020,612
62167,Boursin,2020,254
62168,Bourthes,2020,841
62169,Bouvelinghem,2020,246
62170,Bouvigny-Boyeffles,2020,2376
62171,Boyaval,2020,130
62172,Boyelles,2020,362
62173,Brebières,2020,5128
62174,Brêmes,2020,1294
62175,Brévillers,2020,158
62176,Bréxent-Enocq,2020,642
62177,Brimeux,2020,861
62178,Bruay-La-Buissière,2020,21953
62179,Brunembert,2020,408
62180,Brias,2020,293
62181,Bucquoy,2020,1454
62182,Buire-Au-Bois,2020,239
62183,Buire-Le-Sec,2020,759
62184,Buissy,2020,294
62185,Bullecourt,2020,227
62186,Bully-Les-Mines,2020,12080
62187,Buneville,2020,182
62188,Burbure,2020,2812
62189,Bus,2020,132
62190,Busnes,2020,1244
62191,Caffiers,2020,728
62192,Cagnicourt,2020,426
62193,Calais,2020,67544
62194,Calonne-Ricouart,2020,5511
62195,Calonne-Sur-La-Lys,2020,1543
62196,La Calotterie,2020,599
62197,Camblain-Châtelain,2020,1774
62198,Cambligneul,2020,338
62199,Camblain-L'Abbé,2020,671
62200,Cambrin,2020,1221
62201,Camiers,2020,2707
62202,Campagne-Lès-Boulonnais,2020,676
62203,Campagne-Lès-Guines,2020,437
62204,Campagne-Lès-Hesdin,2020,1945
62205,Campagne-Lès-Wardrecques,2020,1288
62206,Campigneulles-Les-Grandes,2020,284
62207,Campigneulles-Les-Petites,2020,544
62208,Canettemont,2020,71
62209,Canlers,2020,152
62211,Capelle-Fermont,2020,217
62212,Capelle-Lès-Hesdin,2020,507
62213,Carency,2020,796
62214,Carly,2020,607
62215,Carvin,2020,17667
62216,La Cauchie,2020,208
62217,Cauchy-À-La-Tour,2020,2723
62218,Caucourt,2020,334
62219,Caumont,2020,158
62220,Cavron-Saint-Martin,2020,445
62221,Chelers,2020,245
62222,Chériennes,2020,159
62223,Chérisy,2020,290
62224,Chocques,2020,2821
62225,Clairmarais,2020,600
62227,Clenleu,2020,185
62228,Clerques,2020,320
62229,Cléty,2020,804
62230,Colembert,2020,950
62231,Colline-Beaumont,2020,128
62232,La Comté,2020,892
62233,Conchil-Le-Temple,2020,1113
62234,Conchy-Sur-Canche,2020,221
62235,Condette,2020,2482
62236,Contes,2020,343
62237,Conteville-Lès-Boulogne,2020,518
62238,Conteville-En-Ternois,2020,81
62239,Coquelles,2020,2601
62240,Corbehem,2020,2272
62241,Cormont,2020,312
62242,Couin,2020,88
62243,Coullemont,2020,125
62244,Coulogne,2020,5451
62245,Coulomby,2020,763
62246,Coupelle-Neuve,2020,150
62247,Coupelle-Vieille,2020,602
62248,Courcelles-Le-Comte,2020,473
62249,Courcelles-Lès-Lens,2020,8166
62250,Courrières,2020,10360
62251,Courset,2020,512
62252,La Couture,2020,2643
62253,Couturelle,2020,74
62254,Coyecques,2020,602
62255,Crémarest,2020,796
62256,Crépy,2020,153
62257,Créquy,2020,463
62258,Croisette,2020,265
62259,Croisilles,2020,1961
62260,Croix-En-Ternois,2020,330
62261,Cucq,2020,5094
62262,Cuinchy,2020,1751
62263,Dainville,2020,5689
62264,Dannes,2020,1332
62265,Delettes,2020,1192
62266,Denier,2020,90
62267,Dennebroeucq,2020,400
62268,Desvres,2020,4861
62269,Diéval,2020,725
62270,Divion,2020,6957
62271,Dohem,2020,834
62272,Douchy-Lès-Ayette,2020,314
62273,Doudeauville,2020,630
62274,Dourges,2020,5927
62275,Douriez,2020,300
62276,Douvrin,2020,5733
62277,Drocourt,2020,2935
62278,Drouvin-Le-Marais,2020,610
62279,Duisans,2020,1374
62280,Dury,2020,318
62281,Echinghen,2020,384
62282,Eclimeux,2020,181
62283,Ecoivres,2020,131
62284,Ecourt-Saint-Quentin,2020,1686
62285,Ecoust-Saint-Mein,2020,490
62286,Ecquedecques,2020,506
62288,Ecques,2020,2178
62289,Ecuires,2020,694
62290,Ecurie,2020,380
62291,,2020,2844
62292,Elnes,2020,868
62293,Embry,2020,231
62295,Enquin-Lez-Guinegatte,2020,1613
62296,Enquin-Sur-Baillons,2020,268
62297,Eperlecques,2020,3745
62298,Epinoy,2020,549
62299,Eps,2020,246
62300,Equihen-Plage,2020,2624
62301,Equirre,2020,81
62302,Ergny,2020,236
62303,Erin,2020,237
62304,Erny-Saint-Julien,2020,335
62306,Ervillers,2020,391
62307,Escalles,2020,219
62308,Escoeuilles,2020,476
62309,Esquerdes,2020,1631
62310,Essars,2020,1758
62311,Estevelles,2020,2031
62312,Estrée,2020,290
62313,Estrée-Blanche,2020,915
62314,Estrée-Cauchy,2020,357
62315,Estréelles,2020,346
62316,Estrée-Wamin,2020,208
62316,Estrée-Wamin,2020,208
62317,Etaing,2020,455
62318,Etaples,2020,10813
62319,Eterpigny,2020,258
62320,Etrun,2020,316
62321,Evin-Malmaison,2020,4662
62322,Famechon,2020,111
62323,Fampoux,2020,1209
62324,Farbus,2020,604
62325,Fauquembergues,2020,949
62326,Favreuil,2020,245
62327,Febvin-Palfart,2020,614
62328,Ferfay,2020,895
62329,Ferques,2020,1751
62330,Festubert,2020,1268
62331,Feuchy,2020,1027
62332,Ficheux,2020,501
62333,Fiefs,2020,390
62334,Fiennes,2020,856
62335,Fillièvres,2020,514
62336,Fléchin,2020,480
62337,Flers,2020,222
62338,Fleurbaix,2020,2779
62339,Fleury,2020,109
62340,Floringhem,2020,883
62341,Foncquevillers,2020,412
62342,Fontaine-Lès-Boulans,2020,106
62343,Fontaine-Lès-Croisilles,2020,262
62344,Fontaine-Lès-Hermans,2020,111
62345,Fontaine-L'Etalon,2020,97
62346,Fortel-En-Artois,2020,216
62347,Fosseux,2020,128
62348,Foufflin-Ricametz,2020,159
62349,Fouquereuil,2020,1629
62350,Fouquières-Lès-Béthune,2020,1124
62351,Fouquières-Lès-Lens,2020,6333
62352,Framecourt,2020,109
62353,Frémicourt,2020,237
62354,Frencq,2020,896
62355,Fresnes-Lès-Montauban,2020,590
62356,Fresnicourt-Le-Dolmen,2020,801
62357,Fresnoy,2020,71
62358,Fresnoy-En-Gohelle,2020,235
62359,Fressin,2020,583
62360,Fréthun,2020,1390
62361,Frévent,2020,3348
62362,Frévillers,2020,240
62362,Frévillers,2020,240
62363,Frévin-Capelle,2020,380
62364,Fruges,2020,2338
62365,Galametz,2020,201
62366,Gauchin-Légal,2020,308
62367,Gauchin-Verloingt,2020,811
62368,Gaudiempré,2020,210
62369,Gavrelle,2020,817
62370,Gennes-Ivergny,2020,124
62371,Givenchy-En-Gohelle,2020,2003
62372,Givenchy-Le-Noble,2020,150
62373,Givenchy-Lès-La-Bassée,2020,1023
62374,Gomiécourt,2020,153
62375,Gommecourt,2020,89
62376,Gonnehem,2020,2512
62377,Gosnay,2020,949
62378,Gouves,2020,200
62379,Gouy-En-Artois,2020,325
62380,Gouy-Servins,2020,350
62381,Gouy-En-Ternois,2020,132
62382,Gouy-Saint-André,2020,652
62383,Gouy-Sous-Bellonne,2020,1392
62384,Graincourt-Lès-Havrincourt,2020,649
62385,Grand-Rullecourt,2020,381
62386,Grenay,2020,6748
62387,Grévillers,2020,358
62388,Grigny,2020,295
62389,Grincourt-Lès-Pas,2020,29
62390,Groffliers,2020,1514
62391,Guarbecque,2020,1388
62392,Guémappe,2020,378
62393,Guemps,2020,1112
62395,Guigny,2020,130
62396,Guinecourt,2020,15
62397,Guînes,2020,5581
62398,Guisy,2020,270
62399,Habarcq,2020,658
62400,Haillicourt,2020,4864
62401,Haisnes,2020,4416
62402,Halinghen,2020,310
62403,Hallines,2020,1211
62404,Halloy,2020,202
62405,Hamblain-Les-Prés,2020,470
62406,Hamelincourt,2020,267
62407,Ham-En-Artois,2020,947
62408,Hames-Boucres,2020,1457
62409,Hannescamps,2020,196
62410,Haplincourt,2020,185
62411,Haravesnes,2020,54
62412,Hardinghen,2020,1217
62413,Harnes,2020,12277
62414,Haucourt,2020,213
62415,Haute-Avesnes,2020,437
62416,Hautecloque,2020,216
62418,Hauteville,2020,308
62419,Haut-Loquin,2020,176
62421,Havrincourt,2020,389
62422,Hébuterne,2020,521
62423,Helfaut,2020,1737
62424,Hendecourt-Lès-Cagnicourt,2020,316
62425,Hendecourt-Lès-Ransart,2020,139
62426,Héninel,2020,186
62427,Hénin-Beaumont,2020,25886
62428,Hénin-Sur-Cojeul,2020,527
62429,Henneveux,2020,280
62430,Hénu,2020,161
62432,Herbinghen,2020,405
62433,Héricourt,2020,83
62434,La Herlière,2020,139
62435,Herlincourt,2020,107
62436,Herlin-Le-Sec,2020,161
62437,Herly,2020,308
62438,Hermaville,2020,536
62439,Hermelinghen,2020,418
62440,Hermies,2020,1159
62441,Hermin,2020,209
62442,Hernicourt,2020,548
62443,Hersin-Coupigny,2020,6196
62444,Hervelinghen,2020,225
62445,Hesdigneul-Lès-Béthune,2020,827
62446,Hesdigneul-Lès-Boulogne,2020,805
62447,Hesdin-La-Forêt,2020,2218
62448,Hesdin-L'Abbé,2020,1891
62449,Hesmond,2020,159
62450,Hestrus,2020,225
62451,Heuchin,2020,492
62452,Heuringhem,2020,1371
62453,Hézecques,2020,128
62454,Hinges,2020,2413
62455,Hocquinghen,2020,111
62456,Houchin,2020,718
62457,Houdain,2020,7066
62458,Houlle,2020,1163
62459,Houvin-Houvigneul,2020,238
62460,Hubersent,2020,270
62462,Huclier,2020,154
62463,Hucqueliers,2020,454
62464,Hulluch,2020,3380
62465,Humbercamps,2020,218
62466,Humbert,2020,238
62467,Humeroeuille,2020,180
62468,Humières,2020,214
62469,Inchy-En-Artois,2020,578
62470,Incourt,2020,86
62471,Bellinghem,2020,1084
62472,Inxent,2020,160
62473,Isbergues,2020,8683
62474,Isques,2020,1154
62475,Ivergny,2020,243
62476,Izel-Lès-Equerchin,2020,1056
62477,Izel-Lès-Hameau,2020,730
62478,Journy,2020,288
62479,Labeuvrière,2020,1662
62480,Labourse,2020,2912
62481,Labroye,2020,150
62483,Lacres,2020,248
62484,Lagnicourt-Marcel,2020,319
62485,Laires,2020,369
62486,Lambres,2020,1058
62487,Landrethun-Le-Nord,2020,1252
62488,Landrethun-Lès-Ardres,2020,775
62489,Lapugnoy,2020,3525
62490,Lattre-Saint-Quentin,2020,279
62491,Laventie,2020,4969
62492,Lebiez,2020,240
62493,Lebucquière,2020,233
62494,Léchelle,2020,46
62495,Ledinghem,2020,327
62496,Lefaux,2020,230
62497,Leforest,2020,7236
62498,Lens,2020,32458
62499,Lépine,2020,289
62500,Lespesses,2020,404
62501,Lespinoy,2020,227
62502,Lestrem,2020,5104
62503,Leubringhen,2020,297
62504,Leulinghem,2020,258
62505,Leulinghen-Bernes,2020,512
62506,Licques,2020,1639
62507,Liencourt,2020,297
62508,Lières,2020,367
62509,Liettres,2020,343
62510,Liévin,2020,30102
62511,Lignereuil,2020,141
62512,Ligny-Lès-Aire,2020,568
62513,Ligny-Sur-Canche,2020,187
62514,Ligny-Saint-Flochel,2020,244
62515,Ligny-Thilloy,2020,521
62516,Lillers,2020,9866
62517,Linghem,2020,192
62518,Linzeux,2020,171
62519,Lisbourg,2020,609
62520,Locon,2020,2361
62521,La Loge,2020,205
62522,Loison-Sur-Créquoise,2020,278
62523,Loison-Sous-Lens,2020,5308
62524,Longfossé,2020,1504
62525,Longuenesse,2020,10600
62526,Longueville,2020,147
62527,Longvilliers,2020,256
62528,Loos-En-Gohelle,2020,6904
62529,Lorgies,2020,1589
62530,Lottinghen,2020,533
62531,Louches,2020,945
62532,Lozinghem,2020,1300
62533,Lugy,2020,145
62534,Lumbres,2020,3582
62535,La Madelaine-Sous-Montreuil,2020,151
62536,Magnicourt-En-Comte,2020,640
62537,Magnicourt-Sur-Canche,2020,103
62538,Maintenay,2020,456
62539,Maisnil,2020,238
62540,Maisnil-Lès-Ruitz,2020,1698
62541,Maisoncelle,2020,121
62542,Maizières,2020,203
62543,Mametz,2020,2006
62544,Manin,2020,181
62545,Maninghem,2020,145
62546,Maninghen-Henne,2020,307
62547,Marant,2020,60
62548,Marck,2020,10523
62550,Marconnelle,2020,1090
62551,Marenla,2020,240
62552,Maresquel-Ecquemicourt,2020,1038
62553,Marest,2020,282
62554,Maresville,2020,101
62555,Marles-Les-Mines,2020,5524
62556,Marles-Sur-Canche,2020,313
62557,Maroeuil,2020,2454
62558,Marquay,2020,179
62559,Marquion,2020,976
62560,Marquise,2020,5072
62561,Martinpuich,2020,192
62562,Matringhem,2020,175
62563,Mazingarbe,2020,8029
62564,Mazinghem,2020,466
62565,Mencas,2020,76
62566,Menneville,2020,664
62567,Mentque-Nortbécourt,2020,647
62568,Mercatel,2020,726
62569,Merck-Saint-Liévin,2020,668
62570,Méricourt,2020,11374
62571,Merlimont,2020,3389
62572,Metz-En-Couture,2020,615
62573,Meurchin,2020,3728
62574,Mingoval,2020,233
62576,Moncheaux-Lès-Frévent,2020,146
62577,Monchel-Sur-Canche,2020,77
62578,Monchiet,2020,98
62579,Monchy-Au-Bois,2020,545
62580,Monchy-Breton,2020,526
62581,Monchy-Cayeux,2020,297
62582,Monchy-Le-Preux,2020,657
62583,Mondicourt,2020,561
62584,Mont-Bernanchon,2020,1326
62585,Montcavrel,2020,396
62586,Montenescourt,2020,446
62587,Montigny-En-Gohelle,2020,10086
62588,Montreuil-Sur-Mer,2020,1913
62589,Mont-Saint-Eloi,2020,1016
62590,Monts-En-Ternois,2020,63
62591,Morchies,2020,209
62592,Moringhem,2020,556
62593,Morval,2020,89
62594,Mory,2020,308
62595,Moulle,2020,1136
62596,Mouriez,2020,241
62597,Moyenneville,2020,286
62598,Muncq-Nieurlet,2020,712
62599,Nabringhen,2020,224
62600,Nédon,2020,152
62601,Nédonchel,2020,350
62602,Nempont-Saint-Firmin,2020,202
62603,Nesles,2020,1067
62604,Neufchâtel-Hardelot,2020,3748
62605,Neulette,2020,25
62606,Neuve-Chapelle,2020,1435
62607,Neuville-Au-Cornet,2020,64
62608,Neuville-Bourjonval,2020,168
62609,Neuville-Saint-Vaast,2020,1594
62610,Neuville-Sous-Montreuil,2020,650
62611,Neuville-Vitasse,2020,496
62612,Neuvireuil,2020,585
62613,Nielles-Lès-Bléquin,2020,898
62614,Nielles-Lès-Ardres,2020,592
62615,Nielles-Lès-Calais,2020,286
62616,Noeux-Lès-Auxi,2020,184
62617,Noeux-Les-Mines,2020,11638
62618,Nordausques,2020,1336
62619,Noreuil,2020,141
62620,Norrent-Fontes,2020,1377
62621,Nortkerque,2020,1743
62622,Nort-Leulinghem,2020,266
62623,Nouvelle-Eglise,2020,710
62624,Noyelles-Godault,2020,5864
62625,Noyelles-Lès-Humières,2020,56
62626,Noyelles-Lès-Vermelles,2020,2297
62627,Noyelles-Sous-Bellonne,2020,829
62628,Noyelles-Sous-Lens,2020,6590
62629,Noyellette,2020,161
62630,Noyelle-Vion,2020,297
62631,Nuncq-Hautecôte,2020,488
62632,Oblinghem,2020,381
62633,Oeuf-En-Ternois,2020,256
62634,Offekerque,2020,1214
62635,Offin,2020,199
62636,Offrethun,2020,269
62637,Oignies,2020,10130
62638,Oisy-Le-Verger,2020,1175
62639,Oppy,2020,383
62640,Orville,2020,370
62641,Ostreville,2020,213
62642,Ourton,2020,750
62643,Outreau,2020,13178
62644,Ouve-Wirquin,2020,503
62645,Oye-Plage,2020,5630
62646,Palluel,2020,573
62647,Le Parcq,2020,738
62648,Parenty,2020,522
62649,Pas-En-Artois,2020,754
62650,Pelves,2020,765
62651,Penin,2020,488
62652,Pernes,2020,1606
62653,Pernes-Lès-Boulogne,2020,414
62654,Peuplingues,2020,784
62655,Pierremont,2020,316
62656,Pihem,2020,947
62657,Pihen-Lès-Guînes,2020,503
62658,Pittefaux,2020,117
62659,Planques,2020,102
62660,Plouvain,2020,457
62661,Bouin-Plumoison,2020,507
62662,Polincove,2020,870
62663,Pommera,2020,310
62664,Pommier,2020,234
62665,Le Ponchel,2020,213
62666,Pont-À-Vendin,2020,3116
62667,Le Portel,2020,8985
62668,Prédefin,2020,189
62669,Pressy,2020,309
62670,Preures,2020,623
62671,Pronville,2020,316
62672,Puisieux,2020,647
62673,Quéant,2020,643
62674,Quelmes,2020,544
62675,Quercamps,2020,275
62676,Quernes,2020,448
62677,Le Quesnoy-En-Artois,2020,340
62678,Quesques,2020,701
62679,Questrecques,2020,324
62680,Quiéry-La-Motte,2020,729
62681,Quiestède,2020,625
62682,Quilen,2020,66
62683,Quoeux-Haut-Maînil,2020,226
62684,Racquinghem,2020,2218
62685,Radinghem,2020,270
62686,Ramecourt,2020,348
62688,Rang-Du-Fliers,2020,4329
62689,Ransart,2020,395
62690,Raye-Sur-Authie,2020,233
62691,Saint-Augustin,2020,824
62692,Rebergues,2020,374
62693,Rebreuve-Ranchicourt,2020,1071
62694,Rebreuve-Sur-Canche,2020,188
62695,Rebreuviette,2020,261
62696,Reclinghem,2020,233
62697,Récourt,2020,248
62698,Recques-Sur-Course,2020,272
62699,Recques-Sur-Hem,2020,655
62700,Regnauville,2020,213
62701,Rely,2020,453
62702,Remilly-Wirquin,2020,358
62703,Rémy,2020,378
62704,Renty,2020,588
62705,Rety,2020,2087
62706,Richebourg,2020,2628
62708,Riencourt-Lès-Bapaume,2020,31
62709,Riencourt-Lès-Cagnicourt,2020,249
62710,Rimboval,2020,182
62711,Rinxent,2020,3048
62712,Rivière,2020,1125
62713,Robecq,2020,1335
62714,Roclincourt,2020,783
62715,Rocquigny,2020,289
62716,Rodelinghem,2020,550
62717,Roëllecourt,2020,528
62718,Roeux,2020,1404
62719,Rollancourt,2020,280
62720,Rombly,2020,43
62721,Roquetoire,2020,1947
62722,Rougefay,2020,89
62723,Roussent,2020,238
62724,Rouvroy,2020,8925
62725,Royon,2020,140
62726,Ruisseauville,2020,204
62727,Ruitz,2020,1521
62728,Rumaucourt,2020,693
62729,Rumilly,2020,246
62730,Ruminghem,2020,1612
62731,Ruyaulcourt,2020,281
62732,Sachin,2020,323
62733,Sailly-Au-Bois,2020,301
62734,Sailly-En-Ostrevent,2020,672
62735,Sailly-Labourse,2020,2520
62736,Sailly-Sur-La-Lys,2020,3900
62737,Sains-En-Gohelle,2020,6035
62738,Sains-Lès-Fressin,2020,155
62739,Sains-Lès-Marquion,2020,327
62740,Sains-Lès-Pernes,2020,306
62741,Saint-Amand,2020,117
62742,Saint-Aubin,2020,270
62744,Sainte-Catherine,2020,3653
62745,Saint-Denoeux,2020,159
62746,Saint-Etienne-Au-Mont,2020,5094
62747,Saint-Floris,2020,625
62748,Saint-Folquin,2020,2318
62749,Saint-Georges,2020,338
62750,Saint-Hilaire-Cottes,2020,817
62751,Saint-Inglevert,2020,801
62752,Saint-Josse,2020,1105
62753,Saint-Laurent-Blangy,2020,6522
62754,Saint-Léger,2020,495
62755,Saint-Léonard,2020,3377
62756,Sainte-Marie-Kerque,2020,1671
62757,Saint-Martin-Lez-Tatinghem,2020,5970
62758,Saint-Martin-Boulogne,2020,11165
62759,Saint-Martin-Choquel,2020,463
62760,Saint-Martin-D'Hardinghem,2020,275
62761,Saint-Martin-Sur-Cojeul,2020,211
62762,Saint-Michel-Sous-Bois,2020,122
62763,Saint-Michel-Sur-Ternoise,2020,854
62764,Saint-Nicolas,2020,4659
62765,Saint-Omer,2020,14782
62766,Saint-Omer-Capelle,2020,1109
62767,Saint-Pol-Sur-Ternoise,2020,4870
62768,Saint-Rémy-Au-Bois,2020,105
62769,Saint-Tricat,2020,765
62770,Saint-Venant,2020,3041
62771,Sallaumines,2020,9575
62772,Salperwick,2020,492
62773,Samer,2020,4656
62774,Sangatte,2020,4840
62775,Sanghen,2020,351
62776,Sapignies,2020,193
62777,Le Sars,2020,160
62778,Sars-Le-Bois,2020,77
62779,Sarton,2020,189
62780,Sauchy-Cauchy,2020,364
62781,Sauchy-Lestrée,2020,466
62782,Saudemont,2020,433
62783,Saulchoy,2020,317
62784,Saulty,2020,771
62785,Savy-Berlette,2020,891
62786,Selles,2020,320
62787,Sempy,2020,319
62788,Seninghem,2020,694
62789,Senlecques,2020,268
62790,Senlis,2020,162
62791,Séricourt,2020,49
62792,Serques,2020,1151
62793,Servins,2020,1133
62794,Setques,2020,589
62795,Sibiville,2020,110
62796,Simencourt,2020,557
62797,Siracourt,2020,278
62798,Sombrin,2020,228
62799,Sorrus,2020,914
62800,Souastre,2020,378
62801,Souchez,2020,2643
62802,Le Souich,2020,185
62803,Surques,2020,640
62804,Sus-Saint-Léger,2020,365
62805,Tangry,2020,267
62806,Tardinghen,2020,150
62808,Teneur,2020,258
62809,Ternas,2020,139
62810,Thélus,2020,1239
62811,Thérouanne,2020,1101
62812,Thiembronne,2020,835
62813,La Thieuloye,2020,494
62814,Thièvres,2020,97
62815,Tigny-Noyelle,2020,174
62816,Tilloy-Lès-Hermaville,2020,218
62817,Tilloy-Lès-Mofflaines,2020,1475
62818,Tilly-Capelle,2020,155
62819,Tilques,2020,1077
62820,Tincques,2020,811
62821,Tingry,2020,294
62822,Tollent,2020,92
62823,Torcy,2020,172
62824,Tortefontaine,2020,219
62825,Tortequesne,2020,839
62826,Le Touquet-Paris-Plage,2020,4226
62827,Tournehem-Sur-La-Hem,2020,1391
62828,Tramecourt,2020,57
62829,Le Transloy,2020,430
62830,Trescault,2020,175
62831,Troisvaux,2020,296
62832,Tubersent,2020,575
62833,Vacquerie-Le-Boucq,2020,75
62834,Vacqueriette-Erquières,2020,252
62835,Valhuon,2020,551
62836,Vaudricourt,2020,1079
62837,Vaudringhem,2020,501
62838,Vaulx,2020,90
