annee,strate_perso,dette_hab_mean,dette_hab_median,taux_eb_mean,taux_eb_median,taux_invest_mean,taux_invest_median,poids_personnel_mean,poids_personnel_median,eb_calc_hab_mean,eb_calc_hab_median,depenses_inv_hab_mean,depenses_inv_hab_median,dette_hab_q25,dette_hab_q75,taux_eb_q25,taux_eb_q75,taux_invest_q25,taux_invest_q75,poids_personnel_q25,poids_personnel_q75,eb_calc_hab_q25,eb_calc_hab_q75,depenses_inv_hab_q25,depenses_inv_hab_q75
2023,100 000 hab et +,1458.188007635319,1458.188007635319,0.1384944761030282,0.1384944761030282,0.2553547067709086,0.2553547067709086,0.6394295714659387,0.6394295714659387,245.52145558243467,245.52145558243467,523.732450189833,523.732450189833,1458.188007635319,1458.188007635319,0.1384944761030282,0.1384944761030282,0.2553547067709086,0.2553547067709086,0.6394295714659387,0.6394295714659387,245.52145558243467,245.52145558243467,523.732450189833,523.732450189833
2024,< 500 hab,536.5066644653494,319.725838150289,0.21069338410486838,0.2079549559821631,0.36108012148130025,0.32873683664089565,0.3124068220778656,0.3160881646697872,177.78665666604445,150.44805496828758,538.4570636283001,318.3643272727273,73.3751169718664,682.7135728791353,0.11921568367131663,0.30533929229117707,0.1794773602513548,0.5307934008551303,0.21928632512153845,0.4058043075753704,89.091669315112,243.44044358054228,130.72965784439333,640.9620010025062
2024,500-1999 hab,470.0239143482863,367.3853954081633,0.1641320771121355,0.16512113092424863,0.33380116211462263,0.31436323264666477,0.451090668754865,0.46165873993015344,134.70512440224297,121.56684791843675,402.2536800889191,286.91319838056677,186.84643906810572,599.5583042161305,0.09833295009047252,0.23060776950971212,0.19806199312762235,0.4432991190885355,0.4064078472456346,0.5088774627750109,71.64518926301866,178.08473480365788,160.62462592012264,493.7478527775583
2024,2000-3499 hab,533.2513126685686,447.4500238912175,0.14706243463942242,0.14717563055597332,0.2987473625411046,0.27472903836305296,0.517604916441892,0.528098179011214,139.61580514494878,123.2849181346223,372.1205585395033,302.5688230434891,219.07154620142106,718.2205335121592,0.08455139322669833,0.19998960496593576,0.18677854138130953,0.38936587090850094,0.4765909100745381,0.5631335716690575,79.27638107977631,191.01942872712624,198.11362651867094,470.98660957945447
2024,3500-4999 hab,633.8547838880606,499.5234383394383,0.13030283784489524,0.13217782341102488,0.2775226737836895,0.2564655957745941,0.5553270273565596,0.5597447673705888,148.71908778714518,134.89209498446522,427.3832414754891,317.9901633243746,219.60702021263958,777.0302457935019,0.09257235175137149,0.1747087086321593,0.16881730481877585,0.378841180678245,0.5254223476069061,0.5879740738388438,94.93987575778786,178.89338036932963,165.8606733716809,586.7328430727906
2024,5000-9999 hab,648.1667808527267,566.9580036388254,0.13558960922726193,0.12347529300427709,0.2667604248587493,0.24402050858912955,0.5751907285185338,0.5777617920165659,174.24061846138588,153.3986428388435,420.0217226622792,373.6575585812777,336.05632605688953,838.0387687358598,0.10145451983867072,0.18018528835828793,0.18711454703170013,0.3411858857244166,0.5498195635924252,0.6112260830845806,108.61521110375404,224.8791268866801,250.80552876564764,542.9760550343805
2024,10 000-19 999 hab,829.9535647401495,722.3905082753007,0.13741595096227593,0.14245937359297262,0.24427729524917358,0.2333219174422265,0.5828888816030312,0.5937197458322528,199.13493283967193,197.67569375102855,419.8517151148053,380.3597939231285,450.1106632852126,997.5850968188106,0.08974723969805788,0.17766848069027497,0.17613144901626315,0.3051051427611201,0.5542875325341624,0.6287579965809647,130.05071859529713,246.9601677721419,269.170616926803,501.15860575629875
2024,20 000-49 999 hab,896.1072956028294,775.5178263801907,0.1286130618751699,0.13785335813225738,0.25435601445192707,0.23425030245611492,0.5922738126418493,0.6065483118506511,210.53599384253573,203.46879231111345,481.5333167320594,438.79421860952954,622.3134666699609,1170.6938174027273,0.11326325112308276,0.17116609769270216,0.17673687504760566,0.3159937910660923,0.5696710307421774,0.6387952817938654,163.53195545872666,276.43193099632447,292.8886026967999,541.2694500194856
2024,50 000-99 999 hab,1070.0178871356006,1032.3776963972855,0.11373994930236105,0.12045301473498818,0.23672489491115903,0.23787801636824565,0.592705059899177,0.6073944096431207,187.13903173675598,202.31001124693273,449.85896701889635,435.30064465709734,912.8780992683813,1330.0184147112232,0.10127487088547582,0.121374573669633,0.2180897185367961,0.26143736949231466,0.5956246814633578,0.6345087609546175,176.70677970880243,212.90905752771963,382.9678022452071,516.0816268290466
2024,100 000 hab et +,1518.3403112240192,1518.3403112240192,0.12725353268415537,0.12725353268415537,0.25945660657480324,0.25945660657480324,0.6377360263733223,0.6377360263733223,229.49219474977156,229.49219474977156,551.4427015368362,551.4427015368362,1518.3403112240192,1518.3403112240192,0.12725353268415537,0.12725353268415537,0.25945660657480324,0.25945660657480324,0.6377360263733223,0.6377360263733223,229.49219474977156,229.49219474977156,551.4427015368362,551.4427015368362
