code_insee,nom_commune,departement,strate_perso,annee,taux_tfpb,n,mean,median,q25,q75,ecart_vs_median,ecart_vs_mean,position_bande
62192,Cagnicourt,62,< 500 hab,2022,35.02,449,35.39249443207127,35.09,32.84,37.58,-0.07000000000000028,-0.37249443207126376,entre_Q25_Q75
62192,Cagnicourt,62,< 500 hab,2023,35.02,449,35.4786859688196,35.33,32.9,37.71,-0.30999999999999517,-0.45868596881959434,entre_Q25_Q75
62192,Cagnicourt,62,< 500 hab,2024,35.02,449,35.553229398663696,35.37,32.99,37.81,-0.3499999999999943,-0.5332293986636927,entre_Q25_Q75
62193,Calais,62,50 000-99 999 hab,2021,44.45,1,44.45,44.45,44.45,44.45,0.0,0.0,entre_Q25_Q75
62193,Calais,62,50 000-99 999 hab,2022,44.45,1,44.45,44.45,44.45,44.45,0.0,0.0,entre_Q25_Q75
62193,Calais,62,50 000-99 999 hab,2023,44.45,1,44.45,44.45,44.45,44.45,0.0,0.0,entre_Q25_Q75
62193,Calais,62,50 000-99 999 hab,2024,44.45,1,44.45,44.45,44.45,44.45,0.0,0.0,entre_Q25_Q75
62194,Calonne-Ricouart,62,5000-9999 hab,2021,41.67,48,48.996875,47.54,42.805,52.99,-5.869999999999997,-7.326875000000001,sous_Q25
62194,Calonne-Ricouart,62,5000-9999 hab,2022,41.67,48,49.059583333333336,47.93,42.805,52.8775,-6.259999999999998,-7.389583333333334,sous_Q25
62194,Calonne-Ricouart,62,5000-9999 hab,2023,41.67,48,49.33708333333333,49.105,43.04,52.8775,-7.434999999999995,-7.667083333333331,sous_Q25
62194,Calonne-Ricouart,62,5000-9999 hab,2024,41.67,48,49.42979166666667,49.105,43.3,52.8775,-7.434999999999995,-7.759791666666665,sous_Q25
62195,Calonne-sur-la-Lys,62,500-1999 hab,2021,44.0,286,37.80548951048952,37.335,34.7375,41.120000000000005,6.664999999999999,6.194510489510478,au-dessus_Q75
62195,Calonne-sur-la-Lys,62,500-1999 hab,2022,44.0,286,37.90083916083916,37.39,34.8675,41.19,6.609999999999999,6.099160839160838,au-dessus_Q75
62195,Calonne-sur-la-Lys,62,500-1999 hab,2023,44.0,286,38.005139860139856,37.465,34.935,41.1975,6.534999999999997,5.994860139860144,au-dessus_Q75
62195,Calonne-sur-la-Lys,62,500-1999 hab,2024,44.0,286,38.13888111888112,37.465,35.162499999999994,41.3325,6.534999999999997,5.861118881118877,au-dessus_Q75
62196,La Calotterie,62,500-1999 hab,2021,33.69,286,37.80548951048952,37.335,34.7375,41.120000000000005,-3.645000000000003,-4.115489510489525,sous_Q25
62196,La Calotterie,62,500-1999 hab,2022,34.03,286,37.90083916083916,37.39,34.8675,41.19,-3.3599999999999994,-3.870839160839161,sous_Q25
62196,La Calotterie,62,500-1999 hab,2023,34.03,286,38.005139860139856,37.465,34.935,41.1975,-3.4350000000000023,-3.975139860139855,sous_Q25
62196,La Calotterie,62,500-1999 hab,2024,34.03,286,38.13888111888112,37.465,35.162499999999994,41.3325,-3.4350000000000023,-4.108881118881122,sous_Q25
62197,Camblain-Châtelain,62,500-1999 hab,2021,44.48,286,37.80548951048952,37.335,34.7375,41.120000000000005,7.144999999999996,6.6745104895104745,au-dessus_Q75
62197,Camblain-Châtelain,62,500-1999 hab,2022,44.04,286,37.90083916083916,37.39,34.8675,41.19,6.649999999999999,6.139160839160837,au-dessus_Q75
62197,Camblain-Châtelain,62,500-1999 hab,2023,43.6,286,38.005139860139856,37.465,34.935,41.1975,6.134999999999998,5.594860139860145,au-dessus_Q75
62197,Camblain-Châtelain,62,500-1999 hab,2024,43.16,286,38.13888111888112,37.465,35.162499999999994,41.3325,5.694999999999993,5.021118881118873,au-dessus_Q75
62198,Cambligneul,62,< 500 hab,2021,40.18,449,35.343741648106906,35.03,32.82,37.57,5.149999999999999,4.836258351893093,au-dessus_Q75
62198,Cambligneul,62,< 500 hab,2022,40.18,449,35.39249443207127,35.09,32.84,37.58,5.089999999999996,4.787505567928733,au-dessus_Q75
62198,Cambligneul,62,< 500 hab,2023,40.18,449,35.4786859688196,35.33,32.9,37.71,4.850000000000001,4.701314031180402,au-dessus_Q75
62198,Cambligneul,62,< 500 hab,2024,40.18,449,35.553229398663696,35.37,32.99,37.81,4.810000000000002,4.626770601336304,au-dessus_Q75
62199,Camblain-l'Abbé,62,500-1999 hab,2021,42.81,286,37.80548951048952,37.335,34.7375,41.120000000000005,5.475000000000001,5.00451048951048,au-dessus_Q75
62199,Camblain-l'Abbé,62,500-1999 hab,2022,42.81,286,37.90083916083916,37.39,34.8675,41.19,5.420000000000002,4.90916083916084,au-dessus_Q75
62199,Camblain-l'Abbé,62,500-1999 hab,2023,42.81,286,38.005139860139856,37.465,34.935,41.1975,5.344999999999999,4.804860139860146,au-dessus_Q75
62199,Camblain-l'Abbé,62,500-1999 hab,2024,42.81,286,38.13888111888112,37.465,35.162499999999994,41.3325,5.344999999999999,4.671118881118879,au-dessus_Q75
62200,Cambrin,62,500-1999 hab,2021,31.59,286,37.80548951048952,37.335,34.7375,41.120000000000005,-5.745000000000001,-6.2154895104895225,sous_Q25
62200,Cambrin,62,500-1999 hab,2022,31.59,286,37.90083916083916,37.39,34.8675,41.19,-5.800000000000001,-6.310839160839162,sous_Q25
62200,Cambrin,62,500-1999 hab,2023,31.59,286,38.005139860139856,37.465,34.935,41.1975,-5.8750000000000036,-6.415139860139856,sous_Q25
62200,Cambrin,62,500-1999 hab,2024,31.59,286,38.13888111888112,37.465,35.162499999999994,41.3325,-5.8750000000000036,-6.548881118881123,sous_Q25
62201,Camiers,62,2000-3499 hab,2021,41.83,49,44.31632653061224,42.35,38.81,50.09,-0.5200000000000031,-2.4863265306122386,entre_Q25_Q75
62201,Camiers,62,2000-3499 hab,2022,44.15,49,44.43897959183674,42.96,39.36,49.91,1.1899999999999977,-0.2889795918367426,entre_Q25_Q75
62201,Camiers,62,2000-3499 hab,2023,48.57,49,44.68020408163265,44.11,39.36,50.09,4.460000000000001,3.889795918367348,entre_Q25_Q75
62201,Camiers,62,2000-3499 hab,2024,48.57,49,44.808775510204086,44.11,39.6,50.09,4.460000000000001,3.7612244897959144,entre_Q25_Q75
62202,Campagne-lès-Boulonnais,62,500-1999 hab,2021,32.04,286,37.80548951048952,37.335,34.7375,41.120000000000005,-5.295000000000002,-5.765489510489523,sous_Q25
62202,Campagne-lès-Boulonnais,62,500-1999 hab,2022,32.04,286,37.90083916083916,37.39,34.8675,41.19,-5.350000000000001,-5.860839160839163,sous_Q25
62202,Campagne-lès-Boulonnais,62,500-1999 hab,2023,32.04,286,38.005139860139856,37.465,34.935,41.1975,-5.425000000000004,-5.965139860139857,sous_Q25
62202,Campagne-lès-Boulonnais,62,500-1999 hab,2024,32.04,286,38.13888111888112,37.465,35.162499999999994,41.3325,-5.425000000000004,-6.098881118881124,sous_Q25
62203,Campagne-lès-Guines,62,< 500 hab,2021,42.4,449,35.343741648106906,35.03,32.82,37.57,7.369999999999997,7.056258351893092,au-dessus_Q75
62203,Campagne-lès-Guines,62,< 500 hab,2022,42.4,449,35.39249443207127,35.09,32.84,37.58,7.309999999999995,7.007505567928732,au-dessus_Q75
62203,Campagne-lès-Guines,62,< 500 hab,2023,43.44,449,35.4786859688196,35.33,32.9,37.71,8.11,7.9613140311804,au-dessus_Q75
62203,Campagne-lès-Guines,62,< 500 hab,2024,44.09,449,35.553229398663696,35.37,32.99,37.81,8.720000000000006,8.536770601336308,au-dessus_Q75
62204,Campagne-lès-Hesdin,62,500-1999 hab,2021,41.57,286,37.80548951048952,37.335,34.7375,41.120000000000005,4.234999999999999,3.764510489510478,au-dessus_Q75
62204,Campagne-lès-Hesdin,62,500-1999 hab,2022,41.57,286,37.90083916083916,37.39,34.8675,41.19,4.18,3.6691608391608383,au-dessus_Q75
62204,Campagne-lès-Hesdin,62,500-1999 hab,2023,41.57,286,38.005139860139856,37.465,34.935,41.1975,4.104999999999997,3.5648601398601443,au-dessus_Q75
62204,Campagne-lès-Hesdin,62,500-1999 hab,2024,41.57,286,38.13888111888112,37.465,35.162499999999994,41.3325,4.104999999999997,3.431118881118877,au-dessus_Q75
62205,Campagne-lès-Wardrecques,62,500-1999 hab,2021,29.38,286,37.80548951048952,37.335,34.7375,41.120000000000005,-7.955000000000002,-8.425489510489523,sous_Q25
62205,Campagne-lès-Wardrecques,62,500-1999 hab,2022,29.38,286,37.90083916083916,37.39,34.8675,41.19,-8.010000000000002,-8.520839160839163,sous_Q25
62205,Campagne-lès-Wardrecques,62,500-1999 hab,2023,29.38,286,38.005139860139856,37.465,34.935,41.1975,-8.085000000000004,-8.625139860139857,sous_Q25
62205,Campagne-lès-Wardrecques,62,500-1999 hab,2024,29.38,286,38.13888111888112,37.465,35.162499999999994,41.3325,-8.085000000000004,-8.758881118881124,sous_Q25
62206,Campigneulles-les-Grandes,62,< 500 hab,2021,29.71,449,35.343741648106906,35.03,32.82,37.57,-5.32,-5.633741648106906,sous_Q25
62206,Campigneulles-les-Grandes,62,< 500 hab,2022,29.71,449,35.39249443207127,35.09,32.84,37.58,-5.380000000000003,-5.682494432071266,sous_Q25
62206,Campigneulles-les-Grandes,62,< 500 hab,2023,29.71,449,35.4786859688196,35.33,32.9,37.71,-5.619999999999997,-5.768685968819597,sous_Q25
62206,Campigneulles-les-Grandes,62,< 500 hab,2024,29.71,449,35.553229398663696,35.37,32.99,37.81,-5.659999999999997,-5.843229398663695,sous_Q25
62207,Campigneulles-les-Petites,62,500-1999 hab,2021,31.12,286,37.80548951048952,37.335,34.7375,41.120000000000005,-6.215,-6.685489510489521,sous_Q25
62207,Campigneulles-les-Petites,62,500-1999 hab,2022,31.87,286,37.90083916083916,37.39,34.8675,41.19,-5.52,-6.030839160839161,sous_Q25
62207,Campigneulles-les-Petites,62,500-1999 hab,2023,31.87,286,38.005139860139856,37.465,34.935,41.1975,-5.595000000000002,-6.135139860139855,sous_Q25
62207,Campigneulles-les-Petites,62,500-1999 hab,2024,31.87,286,38.13888111888112,37.465,35.162499999999994,41.3325,-5.595000000000002,-6.268881118881122,sous_Q25
62208,Canettemont,62,< 500 hab,2021,32.81,449,35.343741648106906,35.03,32.82,37.57,-2.219999999999999,-2.533741648106904,sous_Q25
62208,Canettemont,62,< 500 hab,2022,32.81,449,35.39249443207127,35.09,32.84,37.58,-2.280000000000001,-2.5824944320712646,sous_Q25
62208,Canettemont,62,< 500 hab,2023,32.81,449,35.4786859688196,35.33,32.9,37.71,-2.519999999999996,-2.668685968819595,sous_Q25
62208,Canettemont,62,< 500 hab,2024,32.81,449,35.553229398663696,35.37,32.99,37.81,-2.559999999999995,-2.7432293986636935,sous_Q25
62209,Canlers,62,< 500 hab,2021,34.31,449,35.343741648106906,35.03,32.82,37.57,-0.7199999999999989,-1.0337416481069042,entre_Q25_Q75
62209,Canlers,62,< 500 hab,2022,34.31,449,35.39249443207127,35.09,32.84,37.58,-0.7800000000000011,-1.0824944320712646,entre_Q25_Q75
62209,Canlers,62,< 500 hab,2023,34.31,449,35.4786859688196,35.33,32.9,37.71,-1.019999999999996,-1.1686859688195952,entre_Q25_Q75
62209,Canlers,62,< 500 hab,2024,34.31,449,35.553229398663696,35.37,32.99,37.81,-1.0599999999999952,-1.2432293986636935,entre_Q25_Q75
62211,Capelle-Fermont,62,< 500 hab,2021,39.49,449,35.343741648106906,35.03,32.82,37.57,4.460000000000001,4.1462583518930956,au-dessus_Q75
62211,Capelle-Fermont,62,< 500 hab,2022,39.49,449,35.39249443207127,35.09,32.84,37.58,4.399999999999999,4.097505567928735,au-dessus_Q75
62211,Capelle-Fermont,62,< 500 hab,2023,39.49,449,35.4786859688196,35.33,32.9,37.71,4.160000000000004,4.0113140311804045,au-dessus_Q75
62211,Capelle-Fermont,62,< 500 hab,2024,39.49,449,35.553229398663696,35.37,32.99,37.81,4.1200000000000045,3.936770601336306,au-dessus_Q75
62212,Capelle-lès-Hesdin,62,< 500 hab,2021,29.51,449,35.343741648106906,35.03,32.82,37.57,-5.52,-5.833741648106905,sous_Q25
62212,Capelle-lès-Hesdin,62,< 500 hab,2022,29.51,449,35.39249443207127,35.09,32.84,37.58,-5.580000000000002,-5.882494432071265,sous_Q25
62212,Capelle-lès-Hesdin,62,< 500 hab,2023,29.51,449,35.4786859688196,35.33,32.9,37.71,-5.819999999999997,-5.968685968819596,sous_Q25
62212,Capelle-lès-Hesdin,62,< 500 hab,2024,29.51,449,35.553229398663696,35.37,32.99,37.81,-5.859999999999996,-6.043229398663694,sous_Q25
62213,Carency,62,500-1999 hab,2021,46.18,286,37.80548951048952,37.335,34.7375,41.120000000000005,8.844999999999999,8.374510489510477,au-dessus_Q75
62213,Carency,62,500-1999 hab,2022,46.18,286,37.90083916083916,37.39,34.8675,41.19,8.79,8.279160839160838,au-dessus_Q75
62213,Carency,62,500-1999 hab,2023,46.18,286,38.005139860139856,37.465,34.935,41.1975,8.714999999999996,8.174860139860144,au-dessus_Q75
62213,Carency,62,500-1999 hab,2024,46.18,286,38.13888111888112,37.465,35.162499999999994,41.3325,8.714999999999996,8.041118881118877,au-dessus_Q75
62214,Carly,62,500-1999 hab,2021,44.09,286,37.80548951048952,37.335,34.7375,41.120000000000005,6.755000000000003,6.284510489510481,au-dessus_Q75
62214,Carly,62,500-1999 hab,2022,46.29,286,37.90083916083916,37.39,34.8675,41.19,8.899999999999999,8.389160839160837,au-dessus_Q75
62214,Carly,62,500-1999 hab,2023,46.29,286,38.005139860139856,37.465,34.935,41.1975,8.824999999999996,8.284860139860143,au-dessus_Q75
62214,Carly,62,500-1999 hab,2024,46.29,286,38.13888111888112,37.465,35.162499999999994,41.3325,8.824999999999996,8.151118881118876,au-dessus_Q75
62215,Carvin,62,10 000-19 999 hab,2021,57.13,17,53.559411764705885,52.79,50.1,59.44,4.340000000000003,3.5705882352941174,entre_Q25_Q75
62215,Carvin,62,10 000-19 999 hab,2022,57.13,17,53.67705882352941,52.79,50.1,59.44,4.340000000000003,3.4529411764705955,entre_Q25_Q75
62215,Carvin,62,10 000-19 999 hab,2023,57.13,17,53.69411764705882,52.79,50.1,59.24,4.340000000000003,3.435882352941185,entre_Q25_Q75
62215,Carvin,62,10 000-19 999 hab,2024,57.13,17,53.63529411764706,52.79,50.1,59.24,4.340000000000003,3.494705882352946,entre_Q25_Q75
62216,La Cauchie,62,< 500 hab,2021,41.14,449,35.343741648106906,35.03,32.82,37.57,6.109999999999999,5.796258351893094,au-dessus_Q75
62216,La Cauchie,62,< 500 hab,2022,41.14,449,35.39249443207127,35.09,32.84,37.58,6.049999999999997,5.747505567928734,au-dessus_Q75
62216,La Cauchie,62,< 500 hab,2023,41.14,449,35.4786859688196,35.33,32.9,37.71,5.810000000000002,5.661314031180403,au-dessus_Q75
62216,La Cauchie,62,< 500 hab,2024,41.14,449,35.553229398663696,35.37,32.99,37.81,5.770000000000003,5.586770601336305,au-dessus_Q75
62217,Cauchy-à-la-Tour,62,2000-3499 hab,2021,35.65,49,44.31632653061224,42.35,38.81,50.09,-6.700000000000003,-8.666326530612238,sous_Q25
62217,Cauchy-à-la-Tour,62,2000-3499 hab,2022,35.65,49,44.43897959183674,42.96,39.36,49.91,-7.310000000000002,-8.788979591836743,sous_Q25
62217,Cauchy-à-la-Tour,62,2000-3499 hab,2023,35.65,49,44.68020408163265,44.11,39.36,50.09,-8.46,-9.030204081632654,sous_Q25
62217,Cauchy-à-la-Tour,62,2000-3499 hab,2024,35.65,49,44.808775510204086,44.11,39.6,50.09,-8.46,-9.158775510204087,sous_Q25
62218,Caucourt,62,< 500 hab,2021,42.02,449,35.343741648106906,35.03,32.82,37.57,6.990000000000002,6.676258351893097,au-dessus_Q75
62218,Caucourt,62,< 500 hab,2022,42.02,449,35.39249443207127,35.09,32.84,37.58,6.93,6.627505567928736,au-dessus_Q75
62218,Caucourt,62,< 500 hab,2023,42.02,449,35.4786859688196,35.33,32.9,37.71,6.690000000000005,6.541314031180406,au-dessus_Q75
62218,Caucourt,62,< 500 hab,2024,42.02,449,35.553229398663696,35.37,32.99,37.81,6.650000000000006,6.466770601336307,au-dessus_Q75
62219,Caumont,62,< 500 hab,2021,32.18,449,35.343741648106906,35.03,32.82,37.57,-2.8500000000000014,-3.1637416481069067,sous_Q25
62219,Caumont,62,< 500 hab,2022,33.72,449,35.39249443207127,35.09,32.84,37.58,-1.3700000000000045,-1.672494432071268,entre_Q25_Q75
62219,Caumont,62,< 500 hab,2023,33.72,449,35.4786859688196,35.33,32.9,37.71,-1.6099999999999994,-1.7586859688195986,entre_Q25_Q75
62219,Caumont,62,< 500 hab,2024,33.72,449,35.553229398663696,35.37,32.99,37.81,-1.6499999999999986,-1.833229398663697,entre_Q25_Q75
62220,Cavron-Saint-Martin,62,< 500 hab,2021,32.13,449,35.343741648106906,35.03,32.82,37.57,-2.8999999999999986,-3.213741648106904,sous_Q25
62220,Cavron-Saint-Martin,62,< 500 hab,2022,32.13,449,35.39249443207127,35.09,32.84,37.58,-2.960000000000001,-3.2624944320712643,sous_Q25
62220,Cavron-Saint-Martin,62,< 500 hab,2023,32.13,449,35.4786859688196,35.33,32.9,37.71,-3.1999999999999957,-3.348685968819595,sous_Q25
62220,Cavron-Saint-Martin,62,< 500 hab,2024,32.13,449,35.553229398663696,35.37,32.99,37.81,-3.239999999999995,-3.4232293986636932,sous_Q25
62221,Chelers,62,< 500 hab,2021,34.34,449,35.343741648106906,35.03,32.82,37.57,-0.6899999999999977,-1.003741648106903,entre_Q25_Q75
62221,Chelers,62,< 500 hab,2022,34.34,449,35.39249443207127,35.09,32.84,37.58,-0.75,-1.0524944320712635,entre_Q25_Q75
62221,Chelers,62,< 500 hab,2023,34.34,449,35.4786859688196,35.33,32.9,37.71,-0.9899999999999949,-1.138685968819594,entre_Q25_Q75
62221,Chelers,62,< 500 hab,2024,34.34,449,35.553229398663696,35.37,32.99,37.81,-1.029999999999994,-1.2132293986636924,entre_Q25_Q75
62222,Chériennes,62,< 500 hab,2021,32.04,449,35.343741648106906,35.03,32.82,37.57,-2.990000000000002,-3.3037416481069073,sous_Q25
62222,Chériennes,62,< 500 hab,2022,32.04,449,35.39249443207127,35.09,32.84,37.58,-3.0500000000000043,-3.3524944320712677,sous_Q25
62222,Chériennes,62,< 500 hab,2023,32.04,449,35.4786859688196,35.33,32.9,37.71,-3.289999999999999,-3.4386859688195983,sous_Q25
62222,Chériennes,62,< 500 hab,2024,32.04,449,35.553229398663696,35.37,32.99,37.81,-3.3299999999999983,-3.5132293986636967,sous_Q25
62223,Chérisy,62,< 500 hab,2021,35.03,449,35.343741648106906,35.03,32.82,37.57,0.0,-0.3137416481069053,entre_Q25_Q75
62223,Chérisy,62,< 500 hab,2022,35.03,449,35.39249443207127,35.09,32.84,37.58,-0.060000000000002274,-0.36249443207126575,entre_Q25_Q75
62223,Chérisy,62,< 500 hab,2023,35.73,449,35.4786859688196,35.33,32.9,37.71,0.3999999999999986,0.2513140311803994,entre_Q25_Q75
62223,Chérisy,62,< 500 hab,2024,35.73,449,35.553229398663696,35.37,32.99,37.81,0.35999999999999943,0.17677060133630107,entre_Q25_Q75
62224,Chocques,62,2000-3499 hab,2021,40.0,49,44.31632653061224,42.35,38.81,50.09,-2.3500000000000014,-4.316326530612237,entre_Q25_Q75
62224,Chocques,62,2000-3499 hab,2022,40.0,49,44.43897959183674,42.96,39.36,49.91,-2.960000000000001,-4.438979591836741,entre_Q25_Q75
62224,Chocques,62,2000-3499 hab,2023,40.0,49,44.68020408163265,44.11,39.36,50.09,-4.109999999999999,-4.6802040816326524,entre_Q25_Q75
62224,Chocques,62,2000-3499 hab,2024,41.0,49,44.808775510204086,44.11,39.6,50.09,-3.1099999999999994,-3.808775510204086,entre_Q25_Q75
62225,Clairmarais,62,500-1999 hab,2021,37.02,286,37.80548951048952,37.335,34.7375,41.120000000000005,-0.3149999999999977,-0.7854895104895192,entre_Q25_Q75
62225,Clairmarais,62,500-1999 hab,2022,37.02,286,37.90083916083916,37.39,34.8675,41.19,-0.36999999999999744,-0.8808391608391588,entre_Q25_Q75
62225,Clairmarais,62,500-1999 hab,2023,37.02,286,38.005139860139856,37.465,34.935,41.1975,-0.4450000000000003,-0.9851398601398529,entre_Q25_Q75
62225,Clairmarais,62,500-1999 hab,2024,37.02,286,38.13888111888112,37.465,35.162499999999994,41.3325,-0.4450000000000003,-1.11888111888112,entre_Q25_Q75
62227,Clenleu,62,< 500 hab,2021,38.73,449,35.343741648106906,35.03,32.82,37.57,3.6999999999999957,3.3862583518930904,au-dessus_Q75
62227,Clenleu,62,< 500 hab,2022,38.73,449,35.39249443207127,35.09,32.84,37.58,3.6399999999999935,3.33750556792873,au-dessus_Q75
62227,Clenleu,62,< 500 hab,2023,38.73,449,35.4786859688196,35.33,32.9,37.71,3.3999999999999986,3.2513140311803994,au-dessus_Q75
62227,Clenleu,62,< 500 hab,2024,38.73,449,35.553229398663696,35.37,32.99,37.81,3.3599999999999994,3.176770601336301,au-dessus_Q75
62228,Clerques,62,< 500 hab,2021,33.97,449,35.343741648106906,35.03,32.82,37.57,-1.0600000000000023,-1.3737416481069076,entre_Q25_Q75
62228,Clerques,62,< 500 hab,2022,33.97,449,35.39249443207127,35.09,32.84,37.58,-1.1200000000000045,-1.422494432071268,entre_Q25_Q75
62228,Clerques,62,< 500 hab,2023,33.97,449,35.4786859688196,35.33,32.9,37.71,-1.3599999999999994,-1.5086859688195986,entre_Q25_Q75
62228,Clerques,62,< 500 hab,2024,33.97,449,35.553229398663696,35.37,32.99,37.81,-1.3999999999999986,-1.583229398663697,entre_Q25_Q75
62229,Cléty,62,500-1999 hab,2021,39.42,286,37.80548951048952,37.335,34.7375,41.120000000000005,2.085000000000001,1.6145104895104794,entre_Q25_Q75
62229,Cléty,62,500-1999 hab,2022,39.42,286,37.90083916083916,37.39,34.8675,41.19,2.030000000000001,1.5191608391608398,entre_Q25_Q75
62229,Cléty,62,500-1999 hab,2023,39.42,286,38.005139860139856,37.465,34.935,41.1975,1.9549999999999983,1.4148601398601457,entre_Q25_Q75
62229,Cléty,62,500-1999 hab,2024,39.42,286,38.13888111888112,37.465,35.162499999999994,41.3325,1.9549999999999983,1.2811188811188785,entre_Q25_Q75
62230,Colembert,62,500-1999 hab,2021,45.3,286,37.80548951048952,37.335,34.7375,41.120000000000005,7.964999999999996,7.494510489510475,au-dessus_Q75
62230,Colembert,62,500-1999 hab,2022,45.3,286,37.90083916083916,37.39,34.8675,41.19,7.909999999999997,7.399160839160835,au-dessus_Q75
62230,Colembert,62,500-1999 hab,2023,45.3,286,38.005139860139856,37.465,34.935,41.1975,7.834999999999994,7.294860139860141,au-dessus_Q75
62230,Colembert,62,500-1999 hab,2024,45.3,286,38.13888111888112,37.465,35.162499999999994,41.3325,7.834999999999994,7.161118881118874,au-dessus_Q75
62231,Colline-Beaumont,62,< 500 hab,2021,33.79,449,35.343741648106906,35.03,32.82,37.57,-1.240000000000002,-1.5537416481069073,entre_Q25_Q75
62231,Colline-Beaumont,62,< 500 hab,2022,33.79,449,35.39249443207127,35.09,32.84,37.58,-1.3000000000000043,-1.6024944320712677,entre_Q25_Q75
62231,Colline-Beaumont,62,< 500 hab,2023,35.29,449,35.4786859688196,35.33,32.9,37.71,-0.03999999999999915,-0.18868596881959832,entre_Q25_Q75
62231,Colline-Beaumont,62,< 500 hab,2024,35.29,449,35.553229398663696,35.37,32.99,37.81,-0.0799999999999983,-0.26322939866369666,entre_Q25_Q75
62232,La Comté,62,500-1999 hab,2021,47.92,286,37.80548951048952,37.335,34.7375,41.120000000000005,10.585,10.11451048951048,au-dessus_Q75
62232,La Comté,62,500-1999 hab,2022,47.92,286,37.90083916083916,37.39,34.8675,41.19,10.530000000000001,10.01916083916084,au-dessus_Q75
62232,La Comté,62,500-1999 hab,2023,47.92,286,38.005139860139856,37.465,34.935,41.1975,10.454999999999998,9.914860139860146,au-dessus_Q75
62232,La Comté,62,500-1999 hab,2024,47.92,286,38.13888111888112,37.465,35.162499999999994,41.3325,10.454999999999998,9.781118881118879,au-dessus_Q75
62233,Conchil-le-Temple,62,500-1999 hab,2021,36.15,286,37.80548951048952,37.335,34.7375,41.120000000000005,-1.1850000000000023,-1.6554895104895238,entre_Q25_Q75
62233,Conchil-le-Temple,62,500-1999 hab,2022,36.15,286,37.90083916083916,37.39,34.8675,41.19,-1.240000000000002,-1.7508391608391634,entre_Q25_Q75
62233,Conchil-le-Temple,62,500-1999 hab,2023,36.15,286,38.005139860139856,37.465,34.935,41.1975,-1.3150000000000048,-1.8551398601398574,entre_Q25_Q75
62233,Conchil-le-Temple,62,500-1999 hab,2024,36.15,286,38.13888111888112,37.465,35.162499999999994,41.3325,-1.3150000000000048,-1.9888811188811246,entre_Q25_Q75
62234,Conchy-sur-Canche,62,< 500 hab,2021,37.15,449,35.343741648106906,35.03,32.82,37.57,2.1199999999999974,1.8062583518930921,entre_Q25_Q75
62234,Conchy-sur-Canche,62,< 500 hab,2022,37.15,449,35.39249443207127,35.09,32.84,37.58,2.059999999999995,1.7575055679287317,entre_Q25_Q75
62234,Conchy-sur-Canche,62,< 500 hab,2023,37.15,449,35.4786859688196,35.33,32.9,37.71,1.8200000000000003,1.6713140311804011,entre_Q25_Q75
62234,Conchy-sur-Canche,62,< 500 hab,2024,37.15,449,35.553229398663696,35.37,32.99,37.81,1.7800000000000011,1.5967706013363028,entre_Q25_Q75
62235,Condette,62,2000-3499 hab,2021,52.76,49,44.31632653061224,42.35,38.81,50.09,10.409999999999997,8.443673469387761,au-dessus_Q75
62235,Condette,62,2000-3499 hab,2022,52.76,49,44.43897959183674,42.96,39.36,49.91,9.799999999999997,8.321020408163257,au-dessus_Q75
62235,Condette,62,2000-3499 hab,2023,52.76,49,44.68020408163265,44.11,39.36,50.09,8.649999999999999,8.079795918367346,au-dessus_Q75
62235,Condette,62,2000-3499 hab,2024,52.76,49,44.808775510204086,44.11,39.6,50.09,8.649999999999999,7.951224489795912,au-dessus_Q75
62236,Contes,62,< 500 hab,2021,31.77,449,35.343741648106906,35.03,32.82,37.57,-3.2600000000000016,-3.573741648106907,sous_Q25
62236,Contes,62,< 500 hab,2022,31.77,449,35.39249443207127,35.09,32.84,37.58,-3.320000000000004,-3.6224944320712673,sous_Q25
62236,Contes,62,< 500 hab,2023,31.77,449,35.4786859688196,35.33,32.9,37.71,-3.5599999999999987,-3.708685968819598,sous_Q25
62236,Contes,62,< 500 hab,2024,31.77,449,35.553229398663696,35.37,32.99,37.81,-3.599999999999998,-3.7832293986636962,sous_Q25
62237,Conteville-lès-Boulogne,62,500-1999 hab,2021,39.26,286,37.80548951048952,37.335,34.7375,41.120000000000005,1.9249999999999972,1.4545104895104757,entre_Q25_Q75
62237,Conteville-lès-Boulogne,62,500-1999 hab,2022,40.06,286,37.90083916083916,37.39,34.8675,41.19,2.6700000000000017,2.1591608391608403,entre_Q25_Q75
62237,Conteville-lès-Boulogne,62,500-1999 hab,2023,40.06,286,38.005139860139856,37.465,34.935,41.1975,2.594999999999999,2.0548601398601463,entre_Q25_Q75
62237,Conteville-lès-Boulogne,62,500-1999 hab,2024,40.46,286,38.13888111888112,37.465,35.162499999999994,41.3325,2.9949999999999974,2.3211188811188777,entre_Q25_Q75
62238,Conteville-en-Ternois,62,< 500 hab,2021,35.24,449,35.343741648106906,35.03,32.82,37.57,0.21000000000000085,-0.10374164810690445,entre_Q25_Q75
62238,Conteville-en-Ternois,62,< 500 hab,2022,35.24,449,35.39249443207127,35.09,32.84,37.58,0.14999999999999858,-0.1524944320712649,entre_Q25_Q75
62238,Conteville-en-Ternois,62,< 500 hab,2023,35.24,449,35.4786859688196,35.33,32.9,37.71,-0.0899999999999963,-0.23868596881959547,entre_Q25_Q75
